gml_id,ust_katego,alt_katego,ad,geojson
bursa_sanayinoktalari.738,SANAYİ,FABRİKALAR,ÜÇ-GE,"{""type"":""Point"",""coordinates"":[29.196090162,40.19700172]}"
bursa_sanayinoktalari.739,SANAYİ,FABRİKALAR,BİLEKLER,"{""type"":""Point"",""coordinates"":[28.930685295,40.23137332]}"
bursa_sanayinoktalari.740,SANAYİ,FABRİKALAR,ULUPEN,"{""type"":""Point"",""coordinates"":[29.199775879,40.195792339]}"
bursa_sanayinoktalari.741,SANAYİ,FABRİKALAR,HOROZ LOJİSTİK,"{""type"":""Point"",""coordinates"":[28.933086464,40.231306228]}"
bursa_sanayinoktalari.742,SANAYİ,FABRİKALAR,ATA PLASTİK,"{""type"":""Point"",""coordinates"":[28.93564021,40.243891716]}"
bursa_sanayinoktalari.743,SANAYİ,FABRİKALAR,KERİM ÇELİK,"{""type"":""Point"",""coordinates"":[28.929990938,40.236369058]}"
bursa_sanayinoktalari.744,SANAYİ,FABRİKALAR,ANKA PRES,"{""type"":""Point"",""coordinates"":[28.928938263,40.243486265]}"
bursa_sanayinoktalari.745,SANAYİ,FABRİKALAR,HAKSER LAZER,"{""type"":""Point"",""coordinates"":[28.926441823,40.240787851]}"
bursa_sanayinoktalari.746,SANAYİ,FABRİKALAR,COŞKUNÖZ RADYATÖR,"{""type"":""Point"",""coordinates"":[28.922902307,40.243973495]}"
bursa_sanayinoktalari.747,SANAYİ,FABRİKALAR,ALAKART,"{""type"":""Point"",""coordinates"":[28.937573053,40.237767588]}"
bursa_sanayinoktalari.748,SANAYİ,FABRİKALAR,ENDOKİM,"{""type"":""Point"",""coordinates"":[28.934171846,40.234198334]}"
bursa_sanayinoktalari.749,SANAYİ,FABRİKALAR,HAKSAN  HORTUM,"{""type"":""Point"",""coordinates"":[28.928985113,40.245484489]}"
bursa_sanayinoktalari.750,SANAYİ,FABRİKALAR,MSD MOBİLYA,"{""type"":""Point"",""coordinates"":[28.935242994,40.246479539]}"
bursa_sanayinoktalari.751,SANAYİ,FABRİKALAR,KONFİDA,"{""type"":""Point"",""coordinates"":[28.931634323,40.241672522]}"
bursa_sanayinoktalari.752,SANAYİ,FABRİKALAR,AKDENİZ YAY,"{""type"":""Point"",""coordinates"":[28.933102773,40.245638921]}"
bursa_sanayinoktalari.753,SANAYİ,FABRİKALAR,NUKON LAZER,"{""type"":""Point"",""coordinates"":[28.964210163,40.242170789]}"
bursa_sanayinoktalari.754,SANAYİ,FABRİKALAR,BOSCH REXROTH,"{""type"":""Point"",""coordinates"":[28.949216257,40.23829398]}"
bursa_sanayinoktalari.755,SANAYİ,FABRİKALAR,C.S.A METAL,"{""type"":""Point"",""coordinates"":[28.953173399,40.225296265]}"
bursa_sanayinoktalari.756,SANAYİ,FABRİKALAR,KATİPLER TEKSTİL,"{""type"":""Point"",""coordinates"":[28.947397338,40.229478382]}"
bursa_sanayinoktalari.757,SANAYİ,FABRİKALAR,SOYİÇ,"{""type"":""Point"",""coordinates"":[28.947915319,40.224691954]}"
bursa_sanayinoktalari.758,SANAYİ,FABRİKALAR,İREZ TEKSTİL,"{""type"":""Point"",""coordinates"":[28.944073051,40.231347875]}"
bursa_sanayinoktalari.759,SANAYİ,FABRİKALAR,OYAK RENAULT,"{""type"":""Point"",""coordinates"":[28.947860948,40.249329483]}"
bursa_sanayinoktalari.760,SANAYİ,FABRİKALAR,ELATEK,"{""type"":""Point"",""coordinates"":[29.056472041,40.27449734]}"
bursa_sanayinoktalari.761,SANAYİ,FABRİKALAR,FLOTEKS,"{""type"":""Point"",""coordinates"":[29.062458242,40.267295944]}"
bursa_sanayinoktalari.762,SANAYİ,FABRİKALAR,ŞRK,"{""type"":""Point"",""coordinates"":[29.064134819,40.272754455]}"
bursa_sanayinoktalari.763,SANAYİ,FABRİKALAR,BULDAĞ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.071246508,40.272873622]}"
bursa_sanayinoktalari.764,SANAYİ,FABRİKALAR,POLYTEKS 1,"{""type"":""Point"",""coordinates"":[29.07149437,40.270242431]}"
bursa_sanayinoktalari.765,SANAYİ,FABRİKALAR,IŞIKSOY TEKSTİL,"{""type"":""Point"",""coordinates"":[29.071584912,40.275912987]}"
bursa_sanayinoktalari.766,SANAYİ,FABRİKALAR,TAYSAN OTO,"{""type"":""Point"",""coordinates"":[29.074169194,40.276935638]}"
bursa_sanayinoktalari.767,SANAYİ,FABRİKALAR,ADAL TEKSTİL,"{""type"":""Point"",""coordinates"":[29.077819311,40.268813956]}"
bursa_sanayinoktalari.768,SANAYİ,FABRİKALAR,SAİT NALBUR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.073004697,40.272576387]}"
bursa_sanayinoktalari.769,SANAYİ,FABRİKALAR,SELBİ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.080270798,40.265071923]}"
bursa_sanayinoktalari.770,SANAYİ,FABRİKALAR,YEDİKARDEŞ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.072931787,40.263768116]}"
bursa_sanayinoktalari.771,SANAYİ,FABRİKALAR,DENPA,"{""type"":""Point"",""coordinates"":[29.078881554,40.267260156]}"
bursa_sanayinoktalari.772,SANAYİ,FABRİKALAR,B.T.E.,"{""type"":""Point"",""coordinates"":[29.069169181,40.274081683]}"
bursa_sanayinoktalari.773,SANAYİ,FABRİKALAR,OMTEK,"{""type"":""Point"",""coordinates"":[29.074807001,40.271146494]}"
bursa_sanayinoktalari.774,SANAYİ,FABRİKALAR,ARAS TEKSTİL,"{""type"":""Point"",""coordinates"":[29.198013116,40.195144767]}"
bursa_sanayinoktalari.775,SANAYİ,FABRİKALAR,HAMZAGİL,"{""type"":""Point"",""coordinates"":[29.20465488,40.19415493]}"
bursa_sanayinoktalari.776,SANAYİ,FABRİKALAR,KAREN,"{""type"":""Point"",""coordinates"":[29.202599781,40.197010289]}"
bursa_sanayinoktalari.777,SANAYİ,FABRİKALAR,TÜRKÜN TEKSTİL,"{""type"":""Point"",""coordinates"":[28.95876715,40.236087549]}"
bursa_sanayinoktalari.778,SANAYİ,FABRİKALAR,NİL-BA TEKSTİL,"{""type"":""Point"",""coordinates"":[28.957823602,40.235344714]}"
bursa_sanayinoktalari.779,SANAYİ,FABRİKALAR,ULUDAĞ HALK EKMEK,"{""type"":""Point"",""coordinates"":[29.060373619,40.271297289]}"
bursa_sanayinoktalari.780,SANAYİ,FABRİKALAR,PARLAMIŞ,"{""type"":""Point"",""coordinates"":[29.068921665,40.269753095]}"
bursa_sanayinoktalari.781,SANAYİ,FABRİKALAR,SERAY TEKSTİL,"{""type"":""Point"",""coordinates"":[29.062134148,40.265786085]}"
bursa_sanayinoktalari.782,SANAYİ,FABRİKALAR,ÜNİ-TEKS,"{""type"":""Point"",""coordinates"":[29.059765736,40.269627032]}"
bursa_sanayinoktalari.783,SANAYİ,FABRİKALAR,SELİNAY MODA,"{""type"":""Point"",""coordinates"":[29.072851275,40.26396924]}"
bursa_sanayinoktalari.784,SANAYİ,FABRİKALAR,ZORLU ENERJİ,"{""type"":""Point"",""coordinates"":[28.955306434,40.238768519]}"
bursa_sanayinoktalari.785,SANAYİ,FABRİKALAR,FARBA,"{""type"":""Point"",""coordinates"":[28.952535042,40.244846504]}"
bursa_sanayinoktalari.786,SANAYİ,FABRİKALAR,KAPSAN,"{""type"":""Point"",""coordinates"":[28.952211932,40.244438327]}"
bursa_sanayinoktalari.787,SANAYİ,FABRİKALAR,TOPUZ OTOMOTİV,"{""type"":""Point"",""coordinates"":[28.945323806,40.246355765]}"
bursa_sanayinoktalari.788,SANAYİ,FABRİKALAR,REİSOĞLU İPLİK,"{""type"":""Point"",""coordinates"":[28.94655771,40.248733987]}"
bursa_sanayinoktalari.789,SANAYİ,FABRİKALAR,TEKKİM KİMYA,"{""type"":""Point"",""coordinates"":[28.944390725,40.24761787]}"
bursa_sanayinoktalari.790,SANAYİ,FABRİKALAR,BAYRAK LASTİK,"{""type"":""Point"",""coordinates"":[28.957013447,40.245599491]}"
bursa_sanayinoktalari.791,SANAYİ,FABRİKALAR,WISCO TAİLORED BLANKS,"{""type"":""Point"",""coordinates"":[28.965486258,40.236613426]}"
bursa_sanayinoktalari.792,SANAYİ,FABRİKALAR,BOSCH FREN,"{""type"":""Point"",""coordinates"":[28.957715917,40.244093356]}"
bursa_sanayinoktalari.793,SANAYİ,FABRİKALAR,SELSA,"{""type"":""Point"",""coordinates"":[28.928944668,40.23356799]}"
bursa_sanayinoktalari.794,SANAYİ,FABRİKALAR,NİL-BA TEKSTİL,"{""type"":""Point"",""coordinates"":[28.937281736,40.235575885]}"
bursa_sanayinoktalari.795,SANAYİ,FABRİKALAR,AY PLASTİK,"{""type"":""Point"",""coordinates"":[28.931389017,40.233998398]}"
bursa_sanayinoktalari.796,SANAYİ,FABRİKALAR,GÖKÇELİK,"{""type"":""Point"",""coordinates"":[28.927902518,40.240347288]}"
bursa_sanayinoktalari.797,SANAYİ,FABRİKALAR,ERBEK,"{""type"":""Point"",""coordinates"":[28.930940656,40.241812557]}"
bursa_sanayinoktalari.798,SANAYİ,FABRİKALAR,ORPAN,"{""type"":""Point"",""coordinates"":[28.931445486,40.24110197]}"
bursa_sanayinoktalari.799,SANAYİ,FABRİKALAR,KONFİDA,"{""type"":""Point"",""coordinates"":[28.92679528,40.244475143]}"
bursa_sanayinoktalari.800,SANAYİ,FABRİKALAR,SOM BURSA,"{""type"":""Point"",""coordinates"":[28.937789583,40.233959352]}"
bursa_sanayinoktalari.801,SANAYİ,FABRİKALAR,KUMMAK,"{""type"":""Point"",""coordinates"":[28.930435785,40.241269466]}"
bursa_sanayinoktalari.802,SANAYİ,FABRİKALAR,İHTİSAS,"{""type"":""Point"",""coordinates"":[28.935853836,40.236629352]}"
bursa_sanayinoktalari.803,SANAYİ,FABRİKALAR,AK METAL,"{""type"":""Point"",""coordinates"":[28.930101087,40.241136928]}"
bursa_sanayinoktalari.804,SANAYİ,FABRİKALAR,İZMAKPAR,"{""type"":""Point"",""coordinates"":[28.93689807,40.235990433]}"
bursa_sanayinoktalari.805,SANAYİ,FABRİKALAR,CONTİTECH,"{""type"":""Point"",""coordinates"":[28.93009655,40.243664334]}"
bursa_sanayinoktalari.806,SANAYİ,FABRİKALAR,TCC,"{""type"":""Point"",""coordinates"":[28.933202699,40.247536022]}"
bursa_sanayinoktalari.807,SANAYİ,FABRİKALAR,FARBA,"{""type"":""Point"",""coordinates"":[28.957455627,40.237022904]}"
bursa_sanayinoktalari.808,SANAYİ,FABRİKALAR,ZENO,"{""type"":""Point"",""coordinates"":[29.069447989,40.269750657]}"
bursa_sanayinoktalari.809,SANAYİ,FABRİKALAR,KEMİTAŞ,"{""type"":""Point"",""coordinates"":[28.956234961,40.23736028]}"
bursa_sanayinoktalari.810,SANAYİ,FABRİKALAR,MELİH AKER TEKSTİL,"{""type"":""Point"",""coordinates"":[28.951493061,40.244642229]}"
bursa_sanayinoktalari.811,SANAYİ,FABRİKALAR,KORUKÇU TEKSTİL,"{""type"":""Point"",""coordinates"":[28.933139893,40.243481754]}"
bursa_sanayinoktalari.812,SANAYİ,FABRİKALAR,MSK,"{""type"":""Point"",""coordinates"":[28.927764159,40.244424462]}"
bursa_sanayinoktalari.813,SANAYİ,FABRİKALAR,GÖKÇELİK,"{""type"":""Point"",""coordinates"":[28.929287398,40.236014053]}"
bursa_sanayinoktalari.814,SANAYİ,FABRİKALAR,TEKNOFORM,"{""type"":""Point"",""coordinates"":[28.940958167,40.237481427]}"
bursa_sanayinoktalari.815,SANAYİ,FABRİKALAR,FİSTEKS,"{""type"":""Point"",""coordinates"":[28.93107236,40.230225387]}"
bursa_sanayinoktalari.816,SANAYİ,FABRİKALAR,EĞRETLİ TEKSTİL,"{""type"":""Point"",""coordinates"":[28.929149128,40.242449767]}"
bursa_sanayinoktalari.817,SANAYİ,FABRİKALAR,MUTLUSAN,"{""type"":""Point"",""coordinates"":[28.926984971,40.239150549]}"
bursa_sanayinoktalari.818,SANAYİ,FABRİKALAR,BİM,"{""type"":""Point"",""coordinates"":[28.933861724,40.246414969]}"
bursa_sanayinoktalari.819,SANAYİ,FABRİKALAR,GOTEC,"{""type"":""Point"",""coordinates"":[28.939760893,40.236569932]}"
bursa_sanayinoktalari.820,SANAYİ,FABRİKALAR,YARIŞ,"{""type"":""Point"",""coordinates"":[28.934163881,40.243973178]}"
bursa_sanayinoktalari.821,SANAYİ,FABRİKALAR,İNTERSAM,"{""type"":""Point"",""coordinates"":[28.935628329,40.234851149]}"
bursa_sanayinoktalari.822,SANAYİ,FABRİKALAR,KORÇELİK,"{""type"":""Point"",""coordinates"":[28.92627936,40.241225843]}"
bursa_sanayinoktalari.823,SANAYİ,FABRİKALAR,GRAND MAKİNE,"{""type"":""Point"",""coordinates"":[28.92826007,40.241980849]}"
bursa_sanayinoktalari.824,SANAYİ,FABRİKALAR,ROLLAKTİF PROFİL,"{""type"":""Point"",""coordinates"":[28.932545921,40.246300551]}"
bursa_sanayinoktalari.825,SANAYİ,FABRİKALAR,POLYLEN,"{""type"":""Point"",""coordinates"":[28.961307823,40.247831331]}"
bursa_sanayinoktalari.826,SANAYİ,FABRİKALAR,BELTAN,"{""type"":""Point"",""coordinates"":[28.954149108,40.245659965]}"
bursa_sanayinoktalari.827,SANAYİ,FABRİKALAR,RETOSAN,"{""type"":""Point"",""coordinates"":[28.959593698,40.23384247]}"
bursa_sanayinoktalari.828,SANAYİ,FABRİKALAR,İPEKER TEKSTİL,"{""type"":""Point"",""coordinates"":[28.966678753,40.243874326]}"
bursa_sanayinoktalari.829,SANAYİ,FABRİKALAR,LATİF KALIP,"{""type"":""Point"",""coordinates"":[28.961106021,40.242419143]}"
bursa_sanayinoktalari.830,SANAYİ,FABRİKALAR,BİL PLASTİK,"{""type"":""Point"",""coordinates"":[28.96357172,40.239779914]}"
bursa_sanayinoktalari.831,SANAYİ,FABRİKALAR,ŞEVKET GÜVENÇ TEKSTİL,"{""type"":""Point"",""coordinates"":[28.961283309,40.243314289]}"
bursa_sanayinoktalari.832,SANAYİ,FABRİKALAR,SAYDAM TEKSTİL,"{""type"":""Point"",""coordinates"":[28.970521823,40.239370998]}"
bursa_sanayinoktalari.833,SANAYİ,FABRİKALAR,RUDOLF DURANER,"{""type"":""Point"",""coordinates"":[28.956377793,40.23524955]}"
bursa_sanayinoktalari.834,SANAYİ,FABRİKALAR,KOLORTEK,"{""type"":""Point"",""coordinates"":[28.958018792,40.234006827]}"
bursa_sanayinoktalari.835,SANAYİ,FABRİKALAR,ERMAKSAN YÜKSEK TEKNOLOJİ AR-GE MERKEZİ,"{""type"":""Point"",""coordinates"":[28.957335653,40.225470971]}"
bursa_sanayinoktalari.836,SANAYİ,FABRİKALAR,TECE DEKOR,"{""type"":""Point"",""coordinates"":[28.9477387,40.226047476]}"
bursa_sanayinoktalari.837,SANAYİ,FABRİKALAR,ÜÇGE,"{""type"":""Point"",""coordinates"":[28.949128401,40.228230246]}"
bursa_sanayinoktalari.838,SANAYİ,FABRİKALAR,PANOTEKS,"{""type"":""Point"",""coordinates"":[28.946749173,40.224277325]}"
bursa_sanayinoktalari.839,SANAYİ,FABRİKALAR,YAMAN MENSUCAT,"{""type"":""Point"",""coordinates"":[29.053813761,40.279142795]}"
bursa_sanayinoktalari.840,SANAYİ,FABRİKALAR,SABO,"{""type"":""Point"",""coordinates"":[28.938598254,40.228272026]}"
bursa_sanayinoktalari.841,SANAYİ,FABRİKALAR,SİNTA,"{""type"":""Point"",""coordinates"":[28.944553151,40.234207628]}"
bursa_sanayinoktalari.842,SANAYİ,FABRİKALAR,S.S. DEMİRCİLER KOOP.,"{""type"":""Point"",""coordinates"":[28.943885487,40.227850655]}"
bursa_sanayinoktalari.843,SANAYİ,FABRİKALAR,BOMSAN,"{""type"":""Point"",""coordinates"":[28.957996932,40.243077576]}"
bursa_sanayinoktalari.844,SANAYİ,FABRİKALAR,YPS OTOMOTİV,"{""type"":""Point"",""coordinates"":[28.964625194,40.241806232]}"
bursa_sanayinoktalari.845,SANAYİ,FABRİKALAR,OMSAN LOJİSTİK,"{""type"":""Point"",""coordinates"":[28.946810507,40.249252498]}"
bursa_sanayinoktalari.846,SANAYİ,FABRİKALAR,VİNO,"{""type"":""Point"",""coordinates"":[29.055204795,40.273866936]}"
bursa_sanayinoktalari.847,SANAYİ,FABRİKALAR,EMİRALİ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.061130619,40.269847971]}"
bursa_sanayinoktalari.848,SANAYİ,FABRİKALAR,ÇAHAN 2 TEKSTİL,"{""type"":""Point"",""coordinates"":[29.062657669,40.268409501]}"
bursa_sanayinoktalari.849,SANAYİ,FABRİKALAR,AYTÜRK,"{""type"":""Point"",""coordinates"":[29.065964373,40.266554103]}"
bursa_sanayinoktalari.850,SANAYİ,FABRİKALAR,IŞIKSER TEKSTİL,"{""type"":""Point"",""coordinates"":[29.065222072,40.268502608]}"
bursa_sanayinoktalari.851,SANAYİ,FABRİKALAR,İPTAŞ,"{""type"":""Point"",""coordinates"":[29.064325961,40.271106366]}"
bursa_sanayinoktalari.852,SANAYİ,FABRİKALAR,ERMETAL,"{""type"":""Point"",""coordinates"":[29.063353801,40.271871317]}"
bursa_sanayinoktalari.853,SANAYİ,FABRİKALAR,DİLHAN TEKSTİL,"{""type"":""Point"",""coordinates"":[29.068185807,40.271364798]}"
bursa_sanayinoktalari.854,SANAYİ,FABRİKALAR,ŞAHİNKUL,"{""type"":""Point"",""coordinates"":[29.069101318,40.272812465]}"
bursa_sanayinoktalari.855,SANAYİ,FABRİKALAR,ORVEN KAUÇUK,"{""type"":""Point"",""coordinates"":[29.070175327,40.273069927]}"
bursa_sanayinoktalari.856,SANAYİ,FABRİKALAR,FİSTAŞ 1,"{""type"":""Point"",""coordinates"":[29.068494878,40.268164993]}"
bursa_sanayinoktalari.857,SANAYİ,FABRİKALAR,BİLAÇLILAR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.068707466,40.268562361]}"
bursa_sanayinoktalari.858,SANAYİ,FABRİKALAR,YUTEKS,"{""type"":""Point"",""coordinates"":[29.070135384,40.269788542]}"
bursa_sanayinoktalari.859,SANAYİ,FABRİKALAR,ERKURT TEKSTİL,"{""type"":""Point"",""coordinates"":[29.069121631,40.271982445]}"
bursa_sanayinoktalari.860,SANAYİ,FABRİKALAR,KIRAYTEKS,"{""type"":""Point"",""coordinates"":[29.071999981,40.276747865]}"
bursa_sanayinoktalari.861,SANAYİ,FABRİKALAR,CEGİ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.076923203,40.280172794]}"
bursa_sanayinoktalari.862,SANAYİ,FABRİKALAR,KAMSAN,"{""type"":""Point"",""coordinates"":[29.071545737,40.280127629]}"
bursa_sanayinoktalari.863,SANAYİ,FABRİKALAR,F.B.N. TEKSTİL,"{""type"":""Point"",""coordinates"":[29.069943629,40.279340397]}"
bursa_sanayinoktalari.864,SANAYİ,FABRİKALAR,KAPİMSAN,"{""type"":""Point"",""coordinates"":[29.071270329,40.277196801]}"
bursa_sanayinoktalari.865,SANAYİ,FABRİKALAR,NUREL TEKSTİL,"{""type"":""Point"",""coordinates"":[29.07398784,40.277516628]}"
bursa_sanayinoktalari.866,SANAYİ,FABRİKALAR,SEMİRAMİS,"{""type"":""Point"",""coordinates"":[29.076986967,40.278199914]}"
bursa_sanayinoktalari.867,SANAYİ,FABRİKALAR,PE-GA,"{""type"":""Point"",""coordinates"":[29.07735106,40.276045409]}"
bursa_sanayinoktalari.868,SANAYİ,FABRİKALAR,MODESİM TEKSTİL,"{""type"":""Point"",""coordinates"":[29.078064754,40.268811623]}"
bursa_sanayinoktalari.869,SANAYİ,FABRİKALAR,UZAY YÜZEY,"{""type"":""Point"",""coordinates"":[29.073729268,40.270262628]}"
bursa_sanayinoktalari.870,SANAYİ,FABRİKALAR,BEZTAŞ TEKSTİL 2,"{""type"":""Point"",""coordinates"":[29.077287152,40.271458434]}"
bursa_sanayinoktalari.871,SANAYİ,FABRİKALAR,PERDEMO TEKSTİL,"{""type"":""Point"",""coordinates"":[29.075762261,40.272884177]}"
bursa_sanayinoktalari.872,SANAYİ,FABRİKALAR,PEHLİVANSOY,"{""type"":""Point"",""coordinates"":[29.078345306,40.274121448]}"
